Marca,Carroceria,Quilometragem,Capacidade_do_motor,Tipo_de_motor,Registro,Ano,Modelo,log_preco
BMW,sedan,386241.6,2.0,Diesel,yes,2001,320,9.093806555720231
Volkswagen,other,16093.4,1.6,Diesel,yes,1984,T2 (Transporter),7.170119543449628
Renault,van,257494.4,1.5,Diesel,yes,2014,Kangoo,9.053686561930807
Mercedes-Benz,sedan,257494.4,3.0,Diesel,yes,1996,S 140,9.296518068217235
BMW,crossover,0.0,2.0,Diesel,yes,2016,X3,10.790050767937293
BMW,crossover,209214.2,3.0,Diesel,yes,2012,X5,10.126631103850338
Mitsubishi,sedan,159324.66,1.6,Petrol,yes,2005,Lancer,8.85366542803745
BMW,sedan,646954.68,2.0,Petrol,yes,1988,520,8.612503371220562
Mercedes-Benz,other,354054.8,2.3,Petrol,no,2000,CLK 230,7.937374696163295
Mercedes-Benz,crossover,4828.02,3.0,Diesel,yes,2016,GLS 350,11.362102575235644
Volkswagen,van,244619.68,1.6,Diesel,yes,2012,Caddy,9.164819856674374
Renault,van,1609.34,1.5,Diesel,yes,2012,Kangoo,8.881836305004146
Mercedes-Benz,van,482802.0,2.2,Other,yes,2004,Vito,8.948975607841776
BMW,crossover,32186.8,3.0,Diesel,yes,2014,X5,11.225243392518447
Volkswagen,hatch,241401.0,1.4,Petrol,yes,2008,Golf V,9.065314599925925
Toyota,sedan,175418.06,1.8,Petrol,yes,2007,Avensis,9.277999020449997
Volkswagen,van,1609.34,2.5,Diesel,yes,2000,T4 (Transporter),8.748304912379623
Toyota,sedan,164152.68,3.5,Gas,yes,2008,Camry,9.539644119118783
Audi,vagon,498895.4,2.5,Diesel,no,1999,A6,8.055157731819678
Volkswagen,other,579362.4,2.5,Diesel,yes,2001,T4 (Transporter),8.922658299524402
Volkswagen,sedan,241401.0,1.6,Petrol,yes,2001,Bora,8.787220328629298
BMW,sedan,503723.42,2.0,Gas,yes,1997,520,8.867850063029406
Volkswagen,sedan,595455.7999999999,2.0,Gas,yes,1992,Passat B3,8.216088098632316
Toyota,sedan,123919.18,2.5,Gas,yes,2012,Camry,9.952230096524119
Renault,vagon,1609.34,1.5,Diesel,yes,2004,Scenic,8.817297783866575
Mercedes-Benz,other,735468.38,5.0,Gas,yes,1996,S 140,9.035986984831405
Toyota,crossover,0.0,4.5,Diesel,yes,2016,Land Cruiser 200,11.552136562692667
Mercedes-Benz,sedan,695234.88,3.0,Diesel,yes,1992,E-Class,8.556413904569519
BMW,sedan,156105.97999999998,3.0,Diesel,yes,2011,730,10.839580911706463
Toyota,crossover,83685.68000000001,3.5,Gas,yes,2012,Venza,10.218298292376161
Toyota,crossover,323477.34,2.0,Petrol,yes,2006,Rav 4,9.433483923290392
Mercedes-Benz,vagon,189902.12,3.0,Diesel,yes,2010,E-Class,10.118598932153073
Volkswagen,sedan,189902.12,1.8,Petrol,yes,2008,Passat B6,9.268609280100158
Mitsubishi,other,241401.0,3.0,Petrol,yes,2000,Eclipse,9.093806555720231
Renault,van,162543.34,1.5,Diesel,yes,2012,Kangoo,8.881836305004146
BMW,sedan,440959.16,4.4,Gas,yes,1998,540,9.210340371976184
Toyota,crossover,202776.84,2.4,Gas,yes,2008,Rav 4,9.367344120785848
BMW,sedan,24140.1,3.0,Petrol,yes,2012,640,11.082127164144046
Toyota,crossover,133575.22,3.5,Gas,yes,2012,Highlander,10.271596874100524
BMW,crossover,1609.34,2.0,Diesel,yes,2016,X5,11.010398644018933
Renault,sedan,246229.02,1.6,Other,yes,2006,Megane,8.612503371220562
BMW,crossover,30577.46,3.0,Diesel,yes,2015,X6,11.360939107972346
BMW,vagon,90123.04000000001,5.0,Petrol,yes,2007,M5,10.799575577092764
Audi,crossover,201167.5,4.2,Petrol,yes,2008,Q7,10.043206015705211
Mercedes-Benz,sedan,317039.98000000004,2.2,Diesel,yes,2010,E-Class,10.03889218954233
BMW,sedan,16093.4,3.0,Other,yes,2015,6 Series Gran Coupe,11.35691472296607
Mercedes-Benz,crossover,156105.97999999998,2.14,Diesel,yes,2011,ML 250,10.308952660644293
BMW,sedan,402335.0,1.6,Petrol,yes,1996,316,7.8632667240095735
Volkswagen,crossover,370148.19999999995,3.2,Gas,yes,2003,Touareg,9.433483923290392
BMW,sedan,6437.36,2.8,Gas,yes,1995,528,8.824677891164198
Audi,sedan,506942.1,2.3,Gas,yes,1991,100,8.294049640102028
Audi,crossover,255885.06,3.0,Diesel,yes,2010,Q7,10.505067539570582
Volkswagen,van,371757.54,1.9,Diesel,yes,2005,T5 (Transporter),9.210340371976184
Volkswagen,hatch,257494.4,2.0,Diesel,no,2006,Golf VI,8.45531778769815
BMW,crossover,225307.6,3.0,Diesel,yes,2009,X5,10.236381967809457
Renault,other,238182.32,1.5,Diesel,yes,2012,Kangoo,8.914626127827137
Mercedes-Benz,van,418428.4,2.2,Diesel,yes,2013,Sprinter 316,9.798071479779479
Volkswagen,van,378194.9,1.9,Diesel,yes,2004,T5 (Transporter),8.955448122347393
Mercedes-Benz,van,458661.9,2.2,Diesel,yes,2001,Vito,8.881836305004146
Volkswagen,hatch,194730.14,1.9,Diesel,yes,1993,Golf III,8.216088098632316
Volkswagen,vagon,300946.57999999996,2.0,Diesel,yes,2008,Passat B6,9.392661928770137
Audi,crossover,120700.5,3.0,Diesel,yes,2013,Q7,10.778956289890028
BMW,sedan,93341.72,4.4,Other,yes,2011,750,10.799575577092764
Mercedes-Benz,crossover,135184.56,3.0,Diesel,yes,2014,GL 350,11.149082031552883
BMW,crossover,365320.18,3.0,Diesel,yes,2006,X5,9.903437551286085
Volkswagen,sedan,48280.2,2.0,Diesel,yes,2014,Passat B7,10.338511462885837
Mercedes-Benz,other,62764.26,5.5,Petrol,yes,2009,SL 55 AMG,10.691944912900398
Mercedes-Benz,sedan,280025.16,2.6,Gas,yes,2001,E-Class,9.230142999272362
Mercedes-Benz,crossover,257494.4,4.0,Diesel,yes,2008,ML 400,9.998797732340453
Mercedes-Benz,sedan,185074.09999999998,5.5,Petrol,yes,2011,S 500,10.75149944365699
Mercedes-Benz,sedan,518207.48000000004,2.7,Diesel,yes,2000,E-Class,9.21024036697585
Volkswagen,other,233354.3,2.4,Diesel,yes,1993,T4 (Transporter),8.389359819906353
Mercedes-Benz,sedan,1609.34,1.6,Petrol,yes,2015,C-Class,10.714417768752456
Toyota,other,53108.22,4.5,Diesel,yes,2013,Land Cruiser 200,11.056161799302767
Volkswagen,van,381413.58,2.5,Diesel,yes,2005,T5 (Transporter),9.47262771040802
Mercedes-Benz,other,185074.09999999998,2.2,Diesel,yes,2011,Vito,9.615805480084347
Volkswagen,hatch,151277.96000000002,1.1,Petrol,yes,1982,Golf II,7.575584651557793
BMW,crossover,128747.2,3.0,Diesel,yes,2013,X5,10.976782033219948
Renault,van,329914.69999999995,1.6,Petrol,yes,2007,Scenic,8.740336742730447
Volkswagen,sedan,257494.4,1.6,Petrol,yes,2006,Jetta,9.093806555720231
Mercedes-Benz,other,0.0,1.6,Petrol,yes,2016,C-Class,11.082142548877775
Volkswagen,sedan,297727.89999999997,1.4,Petrol,yes,2011,Golf VI,9.629050706834368
Mercedes-Benz,sedan,35405.479999999996,3.0,Diesel,yes,2014,S 350,11.70766954176274
Audi,sedan,173808.72,2.0,Diesel,yes,2013,A6,10.341710224882465
BMW,other,222088.92,4.8,Petrol,yes,2007,650,9.998797732340453
Mitsubishi,crossover,152887.30000000002,3.2,Diesel,no,2008,Pajero Wagon,9.259130536145614
BMW,sedan,611549.2000000001,3.0,Gas,yes,1989,530,8.268731832117737
Mitsubishi,sedan,88513.7,2.0,Other,yes,2008,Lancer X,9.20029003612268
Mercedes-Benz,sedan,337961.4,2.0,Petrol,yes,1995,E-Class,8.242493153187626
BMW,sedan,490848.7,2.0,Petrol,yes,1995,520,8.517193191416238
Audi,other,595455.7999999999,1.8,Petrol,yes,1997,A6,8.575462099540212
Renault,vagon,160934.0,1.5,Diesel,yes,2009,Kangoo,8.771835409789817
Toyota,crossover,193120.8,3.5,Petrol,yes,2013,Venza,10.707728780601661
Toyota,crossover,354054.8,3.0,Diesel,yes,2004,Land Cruiser Prado,9.786953736280177
BMW,sedan,254275.72,5.0,Petrol,yes,2007,M5,10.19988156558993
Volkswagen,vagon,205995.52,1.4,Gas,yes,2011,Passat B7,9.61573881119536
Mercedes-Benz,sedan,547175.6,5.0,Gas,yes,1997,S 140,8.942460926820582
Volkswagen,vagon,209214.2,1.4,Gas,yes,2010,Passat B6,9.453286550586572
Volkswagen,hatch,41842.840000000004,1.2,Petrol,yes,2014,Polo,9.680344001221918
Toyota,crossover,144840.6,4.5,Diesel,yes,2012,Land Cruiser 200,11.082142548877775
Renault,hatch,104607.1,1.5,Diesel,yes,2014,Megane,9.392578591964389
BMW,sedan,473145.96,2.0,Diesel,no,1999,320,8.006367567650246
Volkswagen,crossover,112653.8,1.4,Petrol,yes,2012,Tiguan,9.792555991828847
Mercedes-Benz,crossover,0.0,3.5,Diesel,yes,2016,GLS 350,11.59910316121128
Mercedes-Benz,sedan,658220.0599999999,2.6,Petrol,yes,1991,E-Class,8.411832675758411
Audi,sedan,181855.42,1.8,Petrol,yes,2009,A4,9.867860374892977
Volkswagen,van,402335.0,2.5,Diesel,yes,2007,T5 (Transporter),9.332558004700433
Mitsubishi,crossover,75638.98000000001,3.0,Petrol,yes,2008,Pajero Wagon,9.84161214881804
Mercedes-Benz,other,445787.18,2.2,Diesel,yes,2000,Vito,8.330863613224745
Volkswagen,crossover,312211.95999999996,3.2,Gas,yes,2004,Touareg,9.546812608597396
Mercedes-Benz,van,202776.84,2.2,Diesel,yes,2013,Vito,9.546455401949554
Renault,other,336352.06,1.5,Diesel,yes,2005,Scenic,8.764053269347762
Renault,sedan,144840.6,1.4,Gas,yes,2008,Symbol,8.496990484098719
Audi,sedan,420037.74,1.8,Gas,yes,2000,A6,8.764053269347762
Renault,van,434521.8,2.0,Diesel,yes,2007,Trafic,9.148464968258095
Toyota,sedan,244619.68,3.5,Gas,yes,2007,Avalon,9.642122788401721
Volkswagen,sedan,383022.92,2.0,Gas,no,2002,Passat B5,7.9724660159745655
Renault,vagon,125528.52,1.5,Diesel,yes,2014,Kangoo,9.159047077588632
Volkswagen,sedan,120700.5,2.0,Petrol,yes,2013,Passat CC,10.043249494911286
Toyota,crossover,297727.89999999997,2.0,Gas,yes,2005,Rav 4,9.268609280100158
Audi,sedan,489239.36,2.5,Diesel,no,1998,A6,7.843848638152472
Volkswagen,sedan,140012.58,1.6,Petrol,yes,2011,Polo,9.047821442478408
Audi,vagon,391069.62,2.5,Diesel,yes,2003,A6,9.259130536145614
Mercedes-Benz,sedan,159324.66,1.8,Petrol,yes,2008,C-Class,9.798127036878302
Mitsubishi,hatch,1609.34,1.8,Diesel,yes,1990,Galant,7.346010209913293
BMW,sedan,402335.0,3.0,Diesel,no,2002,330,8.242756345714477
BMW,crossover,205995.52,4.4,Petrol,yes,2011,X5 M,10.645424897265505
Mitsubishi,sedan,177027.4,2.0,Petrol,yes,2008,Lancer X,9.047821442478408
Toyota,sedan,48280.2,2.5,Petrol,yes,2014,Camry,10.1226230824528
Volkswagen,vagon,299337.24,2.0,Diesel,yes,2005,Passat B6,9.230142999272362
BMW,sedan,217260.9,3.0,Gas,yes,2004,530,9.560997243589352
Volkswagen,crossover,243010.34,3.0,Diesel,yes,2009,Touareg,10.021270588192511
Toyota,crossover,72420.3,3.0,Diesel,yes,2014,Land Cruiser Prado,10.768484990022733
BMW,vagon,579362.4,2.0,Petrol,yes,1993,520,8.411832675758411
BMW,sedan,317039.98000000004,3.0,Petrol,yes,2001,530,9.02401079378469
Toyota,hatch,96560.4,1.6,Petrol,yes,2013,Auris,9.568014816247999
Renault,crossover,1609.34,1.5,Diesel,yes,2016,Duster,9.823153469083458
Renault,van,278415.82,1.5,Diesel,yes,2006,Scenic,8.85352256068954
Mitsubishi,sedan,151277.96000000002,1.6,Petrol,yes,2007,Lancer,8.922658299524402
Volkswagen,sedan,563269.0,2.0,Petrol,yes,1990,Passat B3,7.955074273262696
Mercedes-Benz,van,453833.88,2.2,Diesel,yes,2001,Vito,8.66561319653451
Toyota,hatch,453833.88,1.4,Petrol,yes,1995,Corolla,8.216088098632316
Renault,vagon,289681.2,1.5,Diesel,yes,2005,Megane,8.7879833961978
Volkswagen,sedan,128747.2,1.8,Petrol,yes,2012,Passat CC,10.085767441795337
Mitsubishi,crossover,75638.98000000001,2.4,Petrol,yes,2012,Outlander XL,9.975808214115753
Volkswagen,sedan,482802.0,1.8,Petrol,yes,2001,Passat B5,8.648221453822641
Mercedes-Benz,van,30577.46,3.5,Petrol,yes,2013,Sprinter 324,12.206072645530174
Volkswagen,vagon,354054.8,2.0,Diesel,no,2005,Touran,8.411832675758411
BMW,sedan,477973.98,2.5,Petrol,yes,2000,525,8.824677891164198
Toyota,sedan,135184.56,2.5,Petrol,yes,2012,Camry,10.03889218954233
Volkswagen,van,337961.4,2.5,Diesel,yes,2003,T4 (Transporter),9.047821442478408
Renault,van,294509.22,1.9,Diesel,yes,2004,Trafic,9.071078304642676
BMW,sedan,384632.25999999995,3.0,Diesel,yes,2001,730,9.409191230721348
BMW,crossover,378194.9,3.0,Diesel,yes,2007,X5,10.081633737919603
Mitsubishi,vagon,280025.16,3.2,Diesel,yes,2006,Pajero Wagon,9.680344001221918
Mitsubishi,sedan,254275.72,1.6,Petrol,yes,2007,Lancer,8.85366542803745
Renault,vagon,346008.10000000003,1.5,Diesel,yes,2008,Laguna,9.153770020487789
Mercedes-Benz,sedan,152887.30000000002,6.3,Other,yes,2011,S 550,10.643041105910228
Mitsubishi,sedan,238182.32,1.6,Petrol,yes,2008,Lancer,8.909235279192261
Renault,vagon,394288.3,1.9,Diesel,no,2003,Laguna,7.762170607138205
Audi,sedan,465099.26,2.5,Diesel,no,2002,A6,8.128585200374497
BMW,sedan,0.0,2.0,Petrol,yes,2016,520,10.615333810528558
Volkswagen,vagon,692016.2000000001,1.8,Petrol,yes,1991,Passat B3,8.101677747454572
Toyota,van,225307.6,2.0,Gas,yes,1985,Lite Ace,7.003065458786462
Volkswagen,crossover,128747.2,3.0,Diesel,yes,2014,Touareg,10.809727948556782
Renault,hatch,160934.0,1.5,Diesel,yes,2010,Megane,9.071078304642676
Mercedes-Benz,sedan,305774.60000000003,1.8,Gas,yes,2011,E-Class,9.923290179832307
BMW,sedan,157715.31999999998,2.0,Petrol,yes,2011,320,9.78131991856192
BMW,sedan,111044.46,2.0,Petrol,yes,2008,320,9.792555991828847
Mercedes-Benz,sedan,432912.46,2.2,Petrol,yes,1994,E-Class,8.612503371220562
Mercedes-Benz,sedan,355664.13999999996,1.8,Gas,yes,2004,E-Class,8.732304571033183
Mercedes-Benz,van,413600.37999999995,2.2,Diesel,no,2002,C-Class,8.160518247477505
BMW,vagon,289681.2,2.0,Diesel,no,2011,118,8.99961934066053
Toyota,vagon,408772.36,2.0,Diesel,no,2000,Avensis,7.823645930834952
Audi,sedan,16093.4,2.8,Petrol,yes,1991,100,8.055157731819678
Audi,sedan,611549.2000000001,2.8,Petrol,yes,1997,A6,8.294049640102028
Audi,vagon,376585.56,2.5,Diesel,no,2001,A6,8.294049640102028
BMW,vagon,482802.0,2.5,Diesel,no,1997,525,7.6255950721324535
Mercedes-Benz,hatch,286462.51999999996,1.7,Diesel,no,1999,A 170,7.8632667240095735
Mercedes-Benz,sedan,357273.48,5.5,Petrol,yes,2005,S 550,10.106428396532818
BMW,sedan,186683.44,2.5,Diesel,yes,2004,525,9.588776807696428
Mercedes-Benz,van,289681.2,3.0,Diesel,yes,2008,Vito,9.735068900911164
Volkswagen,crossover,278415.82,2.5,Diesel,yes,2005,Touareg,9.581903928408666
Volkswagen,sedan,0.0,2.0,Diesel,yes,2016,Passat B8,10.554900864611765
Mercedes-Benz,van,260713.08,1.8,Diesel,yes,2012,B 180,9.786953736280177
Renault,sedan,321868.0,1.4,Petrol,yes,2007,Clio,8.517193191416238
Toyota,crossover,156105.97999999998,4.0,Petrol,yes,2010,4Runner,10.645424897265505
BMW,sedan,107825.78,3.0,Petrol,yes,2011,535,10.477287975463508
BMW,sedan,305774.60000000003,2.0,Petrol,no,2000,520,8.006367567650246
BMW,crossover,111044.46,3.0,Petrol,no,2013,X6,10.025705185260378
Volkswagen,other,228526.28,2.0,Petrol,yes,2007,Eos,9.464982590349763
Mercedes-Benz,van,386241.6,2.2,Diesel,yes,2005,Vito,8.935903526274423
Toyota,crossover,75638.98000000001,5.7,Gas,yes,2009,Sequoia,10.537415373436103
Toyota,sedan,270369.12,2.0,Petrol,yes,2004,Avensis,9.02401079378469
BMW,crossover,1609.34,2.0,Diesel,yes,2016,X5,11.089805421623343
Audi,sedan,114263.14,2.8,Petrol,yes,2012,A6,10.448714603019452
Toyota,sedan,297727.89999999997,3.0,Gas,yes,2004,Camry,8.922658299524402
Volkswagen,vagon,197948.82,1.4,Gas,yes,2013,Touran,9.539644119118783
Renault,van,312211.95999999996,1.9,Diesel,yes,2000,Kangoo,8.294049640102028
Audi,vagon,402335.0,2.5,Diesel,no,2001,A6,7.7406644019172415
Renault,van,225307.6,1.4,Petrol,yes,2009,Kangoo,8.639410824140487
Volkswagen,other,321868.0,1.9,Diesel,yes,2007,T5 (Transporter),9.375854810453756
Audi,hatch,1609.34,1.4,Petrol,yes,2016,A5,10.691944912900398
Audi,crossover,168980.7,4.2,Gas,yes,2007,Q7,10.060491301345794
BMW,sedan,579362.4,2.5,Diesel,no,1996,525,7.888334500738654
BMW,crossover,96560.4,2.0,Petrol,yes,2013,X1,10.081633737919603
Toyota,sedan,40233.5,2.5,Petrol,yes,2014,Camry,9.546812608597396
BMW,crossover,1609.34,2.0,Petrol,yes,2016,X5,11.156236235215168
Mercedes-Benz,crossover,0.0,2.2,Diesel,yes,2016,GLC-Class,10.985275773591676
Audi,other,114263.14,3.6,Petrol,yes,2007,Q7,10.021270588192511
Toyota,sedan,173808.72,1.6,Petrol,yes,2008,Corolla,9.239899174217728
Renault,van,321868.0,1.5,Diesel,yes,2009,Grand Scenic,9.137769679141348
Audi,other,202776.84,3.0,Diesel,yes,2010,Q7,10.54006438160768
Toyota,sedan,231744.96,1.3,Petrol,yes,2012,Corolla,9.249561085129464
Renault,van,257494.4,1.5,Diesel,yes,2012,Kangoo,8.809862805379057
Renault,van,251057.04,1.5,Diesel,yes,2012,Kangoo,8.909235279192261
Renault,van,252666.38,1.5,Diesel,yes,2012,Grand Scenic,9.323669057283185
Toyota,crossover,156105.97999999998,4.0,Petrol,yes,2009,Land Cruiser Prado,10.16199824768763
Mercedes-Benz,van,613158.54,2.2,Diesel,yes,2006,Vito,9.350102314351341
BMW,sedan,482802.0,2.0,Petrol,yes,1986,320,8.281470857895167
Renault,vagon,370148.19999999995,1.5,Diesel,yes,2012,Megane,9.350102314351341
Toyota,sedan,350836.12,2.2,Petrol,yes,1994,Camry,7.8632667240095735
Mercedes-Benz,crossover,64373.6,4.6,Petrol,yes,2013,ML 500,10.915088464214607
Renault,hatch,440959.16,1.5,Diesel,yes,2006,Scenic,8.8023721336499
Mercedes-Benz,van,346008.10000000003,2.2,Diesel,yes,2011,Vito,9.38429367909962
Renault,van,160934.0,1.5,Diesel,yes,2012,Kangoo,9.0595174822416
Mercedes-Benz,van,498895.4,2.2,Diesel,yes,2001,Vito,8.809862805379057
Volkswagen,crossover,286462.51999999996,3.0,Diesel,yes,2008,Touareg,9.975808214115753
Toyota,other,193120.8,2.7,Gas,yes,2006,Land Cruiser Prado,9.785660765922685
BMW,sedan,273587.8,2.0,Diesel,yes,2011,520,10.275051108968611
Volkswagen,sedan,201167.5,1.6,Petrol,yes,2005,Golf Plus,8.895629627136483
BMW,crossover,102997.76,2.0,Diesel,yes,2015,X5,10.968198289528557
Toyota,other,1609.34,2.8,Diesel,yes,2016,Hilux,10.691922185369403
Volkswagen,van,230135.62,2.0,Diesel,yes,2012,T5 (Transporter) ,9.708080756193517
Toyota,crossover,189902.12,2.7,Petrol,yes,2011,Land Cruiser Prado,10.19988156558993
BMW,sedan,421647.08,4.0,Diesel,yes,2003,740,9.539644119118783
Mercedes-Benz,sedan,402335.0,2.7,Diesel,no,2003,E-Class,8.612503371220562
Volkswagen,other,358882.82,1.9,Diesel,yes,1997,Caddy,8.116715624819111
Volkswagen,hatch,157715.31999999998,1.6,Gas,yes,2010,Golf V,9.190137664658664
Mercedes-Benz,hatch,373366.88,3.0,Diesel,yes,2007,Vito,9.539572174084759
Mercedes-Benz,sedan,313821.3,3.0,Diesel,yes,2007,E-Class,9.629050706834368
Toyota,sedan,140012.58,1.6,Petrol,yes,2008,Corolla,9.093806555720231
Mitsubishi,crossover,178636.74,2.4,Petrol,yes,2011,Outlander XL,9.786953736280177
Audi,vagon,434521.8,2.5,Diesel,no,2001,A6,7.882314918980268
Mitsubishi,sedan,164152.68,2.0,Gas,yes,2008,Lancer X,9.230142999272362
Toyota,sedan,241401.0,2.4,Petrol,yes,2007,Camry,9.433483923290392
Audi,hatch,321868.0,1.6,Petrol,no,1999,A3,7.824046010856292
Toyota,crossover,352445.46,2.7,Petrol,yes,2006,Land Cruiser Prado,9.692766521220475
BMW,sedan,204386.18,2.5,Petrol,yes,2010,523,10.239959789157341
Mercedes-Benz,sedan,386241.6,2.2,Diesel,no,2004,E-Class,8.517193191416238
Toyota,sedan,247838.36,1.6,Gas,yes,2008,Corolla,9.093806555720231
BMW,crossover,292899.88,3.0,Petrol,yes,2008,X6,10.305613759378778
Mercedes-Benz,other,320258.66000000003,2.2,Diesel,yes,2012,Vito,9.468851067127684
Volkswagen,van,244619.68,2.0,Diesel,yes,2012,Sharan,9.903437551286085
Audi,sedan,210823.54,1.8,Petrol,yes,2005,A4,9.210340371976184
BMW,vagon,149668.62,2.0,Diesel,yes,2012,525,10.584055950889214
Volkswagen,other,197948.82,1.4,Petrol,yes,2008,Polo,8.974618038455112
Volkswagen,van,740296.3999999999,1.9,Diesel,yes,1997,T4 (Transporter),8.699514748210191
Mercedes-Benz,crossover,48280.2,6.3,Petrol,yes,2013,G 63 AMG,12.300928176542852
Mercedes-Benz,van,772483.2,2.2,Diesel,yes,1999,Vito,8.630521876723241
Mercedes-Benz,sedan,347617.44,5.0,Petrol,yes,2007,E-Class,9.674074388208323
Mitsubishi,sedan,249447.7,1.6,Gas,yes,2007,Lancer,8.809862805379057
Renault,van,304165.26,2.0,Diesel,yes,2010,Trafic,9.159047077588632
Audi,sedan,601893.1599999999,2.5,Diesel,no,2001,A8,8.1886891244442
Renault,van,354054.8,2.0,Diesel,yes,2007,Trafic,9.121509158269568
Mercedes-Benz,van,297727.89999999997,2.2,Diesel,yes,2011,Vito,9.464982590349763
Renault,vagon,281634.5,1.5,Diesel,yes,2011,Megane,9.350102314351341
Toyota,other,1609.34,2.8,Diesel,yes,2016,Hilux,10.584055950889214
Renault,sedan,498895.4,1.4,Petrol,yes,2003,Symbol,8.34283980427146
BMW,sedan,41842.840000000004,3.0,Diesel,no,2001,530,8.318742252692399
Volkswagen,van,399116.31999999995,1.9,Diesel,yes,2007,T5 (Transporter) ,9.126958763037132
Audi,crossover,402335.0,2.5,Diesel,yes,2005,A6 Allroad,9.341368634382587
Volkswagen,sedan,4828.02,1.6,Diesel,yes,2016,Jetta,10.085809109330082
Renault,hatch,1609.34,1.4,Gas,yes,1988,11,7.495541943884256
Mercedes-Benz,sedan,337961.4,2.0,Petrol,yes,1995,200,8.242493153187626
Mercedes-Benz,crossover,0.0,3.0,Diesel,yes,2016,GLS 350,11.608235644774552
BMW,vagon,342789.42,3.0,Diesel,yes,2007,530,9.74090979777877
Audi,sedan,547175.6,2.6,Gas,yes,1997,A6,8.809862805379057
Toyota,hatch,80467.0,2.0,Petrol,yes,1991,Carina,7.696212639346407
Toyota,sedan,383022.92,1.8,Petrol,yes,1996,Carina,8.411832675758411
BMW,sedan,362101.5,3.0,Diesel,yes,2003,530,9.305559638557117
BMW,sedan,611549.2000000001,2.0,Petrol,yes,1991,320,8.294049640102028
Volkswagen,vagon,402335.0,1.6,Petrol,yes,2003,Golf IV,8.594154232552366
Mercedes-Benz,sedan,482802.0,2.0,Gas,no,1998,E-Class,7.438383530044307
Audi,sedan,514988.8,2.8,Petrol,yes,1992,100,8.294049640102028
Mercedes-Benz,crossover,204386.18,5.5,Petrol,yes,2008,G 55 AMG,10.915088464214607
BMW,sedan,70810.95999999999,2.5,Diesel,no,1997,525,7.824046010856292
Mitsubishi,crossover,239791.66,3.0,Gas,yes,2008,Pajero Wagon,9.680281499268713
Mercedes-Benz,hatch,201167.5,2.3,Petrol,yes,2001,C-Class,8.961879012677683
Volkswagen,sedan,0.0,1.6,Petrol,yes,2016,Polo,9.402145979314374
Volkswagen,sedan,189902.12,1.6,Diesel,yes,2011,Golf VI,9.433483923290392
Renault,van,257494.4,1.5,Diesel,yes,2010,Grand Scenic,9.350102314351341
Volkswagen,other,386241.6,2.5,Diesel,yes,2005,LT,9.305559638557117
Mercedes-Benz,other,376585.56,2.2,Diesel,yes,2008,Sprinter 315,9.635608107380527
Mercedes-Benz,sedan,482802.0,2.2,Diesel,yes,2003,E-Class,9.417354541360508
Volkswagen,other,399116.31999999995,2.5,Diesel,yes,2007,T5 (Transporter),9.425451751593128
Mercedes-Benz,crossover,48280.2,3.5,Diesel,yes,2013,ML 350,10.835651633566574
BMW,crossover,1609.34,3.0,Petrol,yes,2016,X6,11.258033215341438
Renault,van,191511.46,1.5,Diesel,yes,2012,Kangoo,8.824677891164198
BMW,sedan,453833.88,2.0,Petrol,yes,1995,520,8.76389700713946
Audi,sedan,315430.63999999996,2.8,Petrol,no,1997,A8,8.174702882469461
BMW,sedan,185074.09999999998,3.0,Diesel,yes,2010,5 Series GT,10.367221568768269
Volkswagen,hatch,397506.98,1.4,Petrol,no,1999,Golf IV,7.438383530044307
Mercedes-Benz,sedan,275197.14,3.2,Gas,yes,2006,E-Class,9.60911649193355
Mercedes-Benz,sedan,474755.3,3.0,Diesel,yes,1994,E-Class,8.536995818712418
Renault,hatch,201167.5,1.1,Diesel,yes,2012,Laguna,9.457200449907708
BMW,sedan,457052.56,2.0,Petrol,yes,1998,520,8.639410824140487
Audi,sedan,402335.0,1.8,Other,yes,1996,A4,8.556413904569519
